,LABEL,TEXT,PROCESSED_TEXT
2585,-1," The problem I have felt is you have the time to do it, but you choose not to.",problem feel time choose
2586,-1,Bbq this sat at mine from 6ish. Ur welcome 2 come,bbq sit 6ish ur welcome 2 come
2587,-1,"Yeah I should be able to, I'll text you when I'm ready to meet up",yeah able text ' m ready meet
2588,-1,"Aight no rush, I'll ask jay",aight rush ask jay
2589,0,No. 1 Nokia Tone 4 ur mob every week! Just txt NOK to 87021. 1st Tone FREE ! so get txtin now and tell ur friends. 150p/tone. 16 reply HL 4info,1 nokia tone 4 ur mob week txt nok 87021 1st tone free txtin tell ur friend 150p tone 16 reply hl 4info
2590,-1,No. Did you multimedia message them or e-mail?,multimedia message e mail
2591,-1,How come guoyang go n tell her? Then u told her?,come guoyang n tell u tell
2592,-1,Well there's still a bit left if you guys want to tonight,bit left guy want tonight
2593,-1,Will ü b going to esplanade fr home?,u b go esplanade fr home
2594,-1,"Keep ur problems in ur heart, b'coz nobody will fight for u. Only u &amp; u have to fight for ur self &amp; win the battle. -VIVEKANAND- G 9t.. SD",ur problem ur heart b'coz fight u. u u fight ur self win battle -vivekanand- g 9 t sd
2595,-1,Wat time ü finish?,wat time u finish
2596,-1,Am in gobi arts college,gobi art college
2597,-1,K.k:)i'm going to tirunelvali this week to see my uncle ..i already spend the amount by taking dress .so only i want money.i will give it on feb 1,k.ki'm go tirunelvali week uncle spend take dress .so want money.i feb 1
2598,0,Need to clear doubts before exams? Experienced tutors help is just a click away- Free helpdesk round the clock. Just logon to eAgetutor.com or call 011-46592191,need clear doubt exam experienced tutor help click away- free helpdesk round clock logon eagetutor.com 011 46592191
2599,-1,"Nt only for driving even for many reasons she is called BBD..thts it chikku, then hw abt dvg cold..heard tht vinobanagar violence hw is the condition..and hw ru ? Any problem?",nt driving reason call bbd thts chikku hw abt dvg cold hear tht vinobanagar violence hw condition hw ru problem
2600,-1,I will come tomorrow di,come tomorrow di
2601,-1,What u talking bout early morning? It's almost noon where your at!,u talk bout early morning noon
2602,-1,Then wat r u doing now? Busy wif work?,wat r u busy wif work
2603,-1,Hai priya are you right. What doctor said pa. Where are you.,hai priya right doctor say pa
2604,1,IMPORTANT MESSAGE. This is a final contact attempt. You have important messages waiting out our customer claims dept. Expires 13/4/04. Call 08717507382 NOW!,important message final contact attempt important message wait customer claim dept expire 13/4/04 ph_number
2605,-1,Boooo you always work. Just quit.,boooo work quit
2606,-1,Tell me pa. How is pain de.,tell pa pain de
2607,-1,"I am in tirupur da, once you started from office call me.",tirupur da start office
2608,-1,"I've got ten bucks, jay is being noncomittal",' ve get buck jay noncomittal
2609,-1,1Apple/Day=No Doctor. 1Tulsi Leaf/Day=No Cancer. 1Lemon/Day=No Fat. 1Cup Milk/day=No Bone Problms 3 Litres Watr/Day=No Diseases Snd ths 2 Whom U Care..:-),1apple day = doctor 1tulsi leaf day = cancer 1lemon day = fat 1cup milk day = bone problm 3 litre watr day = diseases snd ths 2 u care
2610,-1,Tomarrow i want to got to court. At  &lt;DECIMAL&gt; . So you come to bus stand at 9.,tomarrow want get court come bus stand 9
2611,-1,I got a call from a landline number. . . I am asked to come to malviya nagar. . . I will go in the evening,get landline number ask come malviya nagar evening
2612,-1,I'm expressing  my gratitude brother. I promise i wont take your help for granted. You have been helping at all times.,' m express gratitude brother promise will not help grant help time
2613,1,you'hv completed a transaction for AUD 788.93 on 06/02/17 03-27-31 pm. Please follow the link if it is not done by you http://commbank.netban,you'hv complete transaction aud 788.93 06/02/17 03 27 31 pm follow link http://commbank.netban
2614,-1,How are you with moneY...as in to you...money aint a thing....how are you sha!,money money ai nt thing sha
2615,-1,I WILL CAL YOU SIR. In meeting,cal sir meeting
2616,-1,"Isn't frnd a necesity in life? imagine urself witout a frnd.. hw'd u feel at ur colleg? wat'll u do wth ur cell? wat abt functions? thnk abt events espe'll cared, missed &amp; irritated u? 4wrd it to all those dear-loving frnds wthout whom u cant live.. I jst did it.. Takecare..:) GOODMORNING",frnd necesity life imagine urself witout frnd hw'd u feel ur colleg wat'll u wth ur cell wat abt function thnk abt event espe'll care miss irritated u 4wrd dear love frnds wthout u nt live jst takecare goodmorning
2617,1,IMPORTANT INFORMATION 4 ORANGE USER 0796XXXXXX. TODAY IS UR LUCKY DAY!2 FIND OUT WHY LOG ONTO http://www.urawinner.com THERE'S A FANTASTIC PRIZEAWAITING YOU!,important information 4 orange user 0796xxxxxx today ur lucky day!2 find log http://www.urawinner.com fantastic prizeawaiting
2618,1,"Urgent! call 09066350750 from your landline. Your complimentary 4* Ibiza Holiday or 10,000 cash await collection SAE T&Cs PO BOX 434 SK3 8WP 150 ppm 18+ ","urgent ph_number landline complimentary 4 ibiza holiday 10,000 cash await collection sae t&cs po box 434 sk3 8wp 150 ppm 18 +"
2619,1,"Todays Vodafone numbers ending 8023 are selected to receive a Rs.2,00,000 award. If you have a match please call 8927307655 quoting claim code 6001 standard rates apply","today vodafone number end 8023 select receive rs.2,00,000 award match ph_number quote claim code 6001 standard rate apply"
2620,-1,Glad to see your reply.,glad reply
2621,-1,"Hello, my love ! How went your day ? Are you alright ? I think of you, my sweet and send a jolt to your heart to remind you ... I LOVE YOU! Can you hear it ? I screamed it across the sea for all the world to hear. Ahmad al Hallaq is loved ! and owned ! *possessive passionate kiss*",hello love go day alright think sweet send jolt heart remind love hear scream sea world hear ahmad al hallaq love own possessive passionate kiss
2622,0,You will be receiving this week's Triple Echo ringtone shortly. Enjoy it!,receive week triple echo ringtone shortly enjoy
2623,-1,"Dear,shall mail tonite.busy in the street,shall update you tonite.things are looking ok.varunnathu edukkukayee raksha ollu.but a good one in real sense.",dear shall mail tonite.busy street shall update tonite.things look ok.varunnathu edukkukayee raksha ollu.but good real sense
2624,-1,*deep sigh* ... I miss you :-( ... I am really surprised you haven't gone to the net cafe yet to get to me ... Don't you miss me?,deep sigh miss surprised go net cafe miss
2625,-1,My sister cleared two round in birla soft yesterday.,sister clear round birla soft yesterday
2626,1,Urgent! Please call 09061743810 from landline. Your ABTA complimentary 4* Tenerife Holiday or #5000 cash await collection SAE T&Cs Box 326 CW25WX 150 ppm,urgent ph_number landline abta complimentary 4 tenerife holiday 5000 cash await collection sae t&cs box 326 cw25wx 150 ppm
2627,-1,Its not that time of the month nor mid of the time?,time month mid time
2628,1,For taking part in our mobile survey yesterday! You can now have 500 texts 2 use however you wish. 2 get txts just send TXT to 80160 T&C www.txt43.com 1.50p,take mobile survey yesterday 500 text 2 use wish 2 txt send txt 80160 t&c www.txt43.com 1.50p
2629,-1,What is your record for one night? :),record night
2630,-1,My exam is for february 4. Wish you a great day.,exam february 4 wish great day
2631,-1,How are you holding up?,hold
2632,-1,"I know where the  &lt;#&gt;  is, I'll be there around 5",know 5
2633,-1,"Sorry, I don�t knw",sorry don t knw
2634,-1,Yes i have. So that's why u texted. Pshew...missing you so much,yes u texte pshew missing
2635,-1,I got lousy sleep. I kept waking up every 2 hours to see if my cat wanted to come in. I worry about him when its cold :(,get lousy sleep keep wake 2 hour cat want come worry cold
2636,-1,Then dun wear jeans lor...,dun wear jean lor
2637,-1,When are you going to ride your bike?,go ride bike
2638,-1,Now get step 2 outta the way. Congrats again.,step 2 outta way congrat
2639,-1,I am great! How are you?,great
2640,-1,And is there a way you can send shade's stuff to her. And she has been wonderful too.,way send shade stuff wonderful
2641,1,PRIVATE! Your 2003 Account Statement for shows 800 un-redeemed S. I. M. points. Call 08715203694 Identifier Code: 40533 Expires 31/10/04,private 2003 account statement show 800 un redeem s. i. m. point ph_number identifier code 40533 expire 31/10/04
2642,-1,"Nah it's straight, if you can just bring bud or drinks or something that's actually a little more useful than straight cash",nah straight bring bud drink actually little useful straight cash
2643,-1,How much did ur hdd casing cost.,ur hdd casing cost
2645,-1,Huh so fast... Dat means u havent finished painting?,huh fast dat mean u not finish paint
2646,-1,I am in escape theatre now. . Going to watch KAVALAN in a few minutes,escape theatre go watch kavalan minutes
2648,-1,"I got arrested for possession at, I shit you not,  &lt;TIME&gt;  pm",get arrest possession shit pm
2649,-1,Ma head dey swell oh. Thanks for making my day,ma head dey swell oh thanks making day
2650,-1,Macha dont feel upset.i can assume your mindset.believe me one evening with me and i have some wonderful plans for both of us.LET LIFE BEGIN AGAIN.call me anytime,macha not feel upset.i assume mindset.believe evening wonderful plan us.let life begin again.call anytime
2651,-1,Was the actual exam harder than NBME,actual exam hard nbme
2652,-1,And stop being an old man. You get to build snowman snow angels and snowball fights.,stop old man build snowman snow angel snowball fight
2653,-1,Ok. How many should i buy.,ok buy
2654,0,Sunshine Quiz Wkly Q! Win a top Sony DVD player if u know which country Liverpool played in mid week? Txt ansr to 82277.,sunshine quiz wkly q win sony dvd player u know country liverpool play mid week txt ansr 82277
2655,-1,"Sad story of a Man - Last week was my b'day. My Wife did'nt wish me. My Parents forgot n so did my Kids . I went to work. Even my Colleagues did not wish. As I entered my cabin my PA said, '' Happy B'day Boss !!''. I felt special. ",sad story man week b'day wife did'nt wish parent forget n kid go work colleague wish enter cabin pa say happy b'day boss feel special
2656,-1,Yes its possible but dint try. Pls dont tell to any one k,yes possible dint try pls not tell k
2657,0,"Think ur smart ? Win £200 this week in our weekly quiz, text PLAY to 85222 now!T&Cs WinnersClub PO BOX 84, M26 3UZ. 16+. GBP1.50/week",think ur smart win £ 200 week weekly quiz text play 85222 now!t&cs winnersclub po box 84 m26 3uz 16 + gbp1.50 week
2658,-1,"G says you never answer your texts, confirm/deny",g say answer text confirm deny
2659,1,200 FREE minutes to any mobile + 100 FREE text + FREE camcorder Reply or Call 8000930705,200 free minute mobile + 100 free text + free camcorder reply ph_number
2660,-1,"Hi frnd, which is best way to avoid missunderstding wit our beloved one's?",hi frnd good way avoid missunderstde wit beloved
2661,-1,You call times job today ok umma and ask them to speed up,time job today ok umma ask speed
2662,-1,Shall i come to get pickle,shall come pickle
2663,-1,U gd lor go shopping i got stuff to do. U wan 2 watch infernal affairs a not? Come lar...,u gd lor shopping get stuff u wan 2 watch infernal affair come lar
2665,-1,"Okies... I'll go yan jiu too... We can skip ard oso, go cine den go mrt one, blah blah blah... ",okie yan jiu skip ard oso cine den mrt blah blah blah
2666,1,PRIVATE! Your 2003 Account Statement for shows 800 un-redeemed S. I. M. points. Call 08715203652 Identifier Code: 42810 Expires 29/10/0,private 2003 account statement show 800 un redeem s. i. m. point ph_number identifier code 42810 expire 29/10/0
2667,-1,Too late. I said i have the website. I didn't i have or dont have the slippers,late say website nt slipper
2668,-1,That's my honeymoon outfit. :),honeymoon outfit
2669,-1,"at Customer place, i wil cal u sir.",customer place wil cal u sir
2670,-1,Message from . I am at Truro Hospital on ext. You can phone me here. as I have a phone by my side,message truro hospital ext phone phone
2671,-1,Why must we sit around and wait for summer days to celebrate. Such a magical sight when the worlds dressed in white. Oooooh let there be snow.,sit wait summer day celebrate magical sight world dress white oooooh let snow
